Time Taken(s), Train Losses
104549, 0.68240883306631916
346993, 0.67108213360314062
47941, 0.66015589033132427
315809, 0.64980097469562736
30036, 0.63961853640161048
309676, 0.63001248984047342
29948, 0.62099922743169567
310570, 0.61266859781324701
30028, 0.60428844325314168
310665, 0.5966288951879426
29929, 0.58952785304316613
310247, 0.58200091312608815
29989, 0.57536389456647963
310515, 0.56900759305993387
29900, 0.5631656623045358
311233, 0.55765309915742167
29952, 0.55218426076992078
310783, 0.54723749683245715
29984, 0.54170285392573159
310794, 0.53744605501581932
29998, 0.53332796259797888
311587, 0.52962052760300082
30009, 0.52542528376190778
310547, 0.52270619757558046
30004, 0.51833532456644393
309992, 0.51574887887450638
29951, 0.51227016313885776
310220, 0.50969628855236249
30001, 0.50618428587061648
310338, 0.50438811724341226
29901, 0.50352074309525863
310311, 0.50119185856437964
29920, 0.49903682291464274
309864, 0.49675907370622785
29908, 0.49525300808302763
309560, 0.49314345628706635
29989, 0.49337093509951824
310855, 0.49132095547789023
30002, 0.49065639047570064
310844, 0.48878372705378392
30024, 0.48786856196755457
310362, 0.48641432477643731
29990, 0.48542483934091785
311179, 0.48634809056238426
29951, 0.48674652734042517
311275, 0.48577351664847779
30033, 0.48446531210354427
310679, 0.48528360405048898
30124, 0.48425870709933666
310321, 0.48638233016031507
29919, 0.48463481163472266
310337, 0.48497676479207524
29911, 0.48491297472334993
310457, 0.48356677403183568
30068, 0.48592844375986255
310233, 0.4842642282373657
30052, 0.4842995402043701
309461, 0.48520517419904863
29947, 0.48477758977141744
310852, 0.48678248476715263
29991, 0.48642647455543858
310732, 0.48815937362262207
30004, 0.48842201922165895
309585, 0.48862205485662902
29847, 0.48746267484439071
308551, 0.48785449341713749
29778, 0.49068896418065949
308647, 0.49188379719472286
29943, 0.49199801251155084
308691, 0.49245992870177885
29738, 0.49403696819568071
308945, 0.49382207269788403
29801, 0.49476395591095756
308817, 0.49717680124981922
29997, 0.49729640865189417
309586, 0.49822680814448977
29803, 0.49964212205616532
309500, 0.50003484971338041
29796, 0.50023500492496864
309473, 0.50266159045042136
29803, 0.50033491351863768
309861, 0.50491210466807401
29886, 0.50579017935632031
308454, 0.50426106362586209
29839, 0.50875335291903778
308925, 0.50839213888048729
29829, 0.50899191996984372
309174, 0.51016878848152258
29921, 0.51116751693279106
309416, 0.5104549804572418
29903, 0.51402516566454615
309789, 0.51342515344482331
29800, 0.51590980121288643
309947, 0.51708269982572586
29805, 0.51717315839223188
309987, 0.51765510508250012
29792, 0.52213077776337169
309436, 0.52274922545940739
29725, 0.52267416125059074
309145, 0.52465259654205232
29837, 0.52563040588084198
309674, 0.52682124780427353
29901, 0.5272172729548813
309355, 0.52785149566724043
29784, 0.52910131370270652
309822, 0.53172283552573185
29701, 0.53468582452214319
309576, 0.5357807248519646
29771, 0.53562392455223296
309118, 0.53626922642261476
29756, 0.53748254701350517
309754, 0.53887983478617174
29922, 0.5407405468830363
309139, 0.54086958235787064
29801, 0.54385549417934331
308861, 0.54420106256583656
29779, 0.54516046923528638
308678, 0.54739575323676104
29881, 0.54746826404053295
309522, 0.54946684854229089
29825, 0.54954552839561599
309471, 0.55285053428442543
29844, 0.55368124474973024
309256, 0.55329365729576363
29747, 0.55484715738497659
309726, 0.55649112939988632
29935, 0.55766512172296367
308506, 0.55813335467040304
29781, 0.5585350387494834
308837, 0.56228424937405075
29811, 0.56161368212564533
308901, 0.56334088998638043
29852, 0.56879917934285373
309122, 0.56410821444095771
29745, 0.56656264271913737
309704, 0.56833802939137668
29784, 0.56873885334512408
309324, 0.57103230673784211
29800, 0.57180456641138744
308756, 0.57506980962170728
29924, 0.57544504569539612
309168, 0.5778855752556491
29798, 0.57796770843335521
309724, 0.57968906756513117
29880, 0.58005246852103598
308530, 0.58027715417518544
29741, 0.58348774235398704
308631, 0.58498635503521612
29776, 0.58480631050986032
309919, 0.58895838286198576
29788, 0.58820157583460986
308820, 0.5901342164564769
29732, 0.59329556875881695
309293, 0.58989005171415099
29729, 0.59445240342353467
309494, 0.5944660480691818
29734, 0.59440721206318214
309690, 0.59392783566084262
29723, 0.60102148520677956
309043, 0.60055615801524898
29862, 0.59894224318024347
309800, 0.59884815820547965
29890, 0.60257726245570009
309052, 0.60487429542048943
29748, 0.60538776697197616
308798, 0.60849441419483297
29771, 0.60831751514639276
308948, 0.60790989289478592
29839, 0.60926120790365901
308746, 0.60986907632692711
29908, 0.61271441366459944
308628, 0.61423324865551288
29866, 0.61570829970436447
309076, 0.61286643739166169
29794, 0.61611772983090385
308954, 0.61798204940308488
29819, 0.61781531063044759
309341, 0.62047916204625198
29802, 0.61938531948143205
310458, 0.62488638427612841
29833, 0.62411126454105514
309803, 0.6255080087245658
29747, 0.62428251372486865
309066, 0.62743366889707342
29891, 0.62473373173133329
310033, 0.62834611978445132
29796, 0.62821569343385486
309207, 0.63101469634629515
29852, 0.63072096544317358
308906, 0.63431066137022962
29829, 0.63634479914228348
308601, 0.63572296730613831
29822, 0.63731881302983173
308669, 0.63619566707649766
29783, 0.63838435201025212
308981, 0.63990577935489179
29803, 0.64146363341046042
309727, 0.64175223952496863
29766, 0.64611656881876867
309151, 0.64426418500957217
