Time Taken(s), Train Losses
146993, 0.6824088330514273
377502, 0.67138783497344878
47785, 0.66101886202435778
346710, 0.65134966379401349
31788, 0.64239503093998196
338090, 0.63406458667219867
31714, 0.6254649967887651
338108, 0.61812712159772465
31770, 0.61083430072445288
337433, 0.60393744003726235
31761, 0.59735265297803974
338169, 0.59145204979267052
31764, 0.58590285765848815
338282, 0.57973540744999297
31777, 0.57462450232050188
338071, 0.56935642591342517
31847, 0.56449181910881618
337705, 0.56001070045696233
31834, 0.55545831458249051
337797, 0.55137954765552799
31766, 0.54693090384332377
337645, 0.54355526343688854
31757, 0.5390151198605535
337347, 0.53616191411521164
31791, 0.53185908059151032
337490, 0.52932968076204356
31774, 0.52559325145401803
338420, 0.52281963032293965
31742, 0.51991553931259671
337264, 0.51650022712245236
31756, 0.5140695600332017
338027, 0.5112732826846178
31758, 0.50931960439020285
337841, 0.50666162356395406
31790, 0.50388079056087198
338071, 0.50205225282173505
31711, 0.49984993214651208
337787, 0.49743745940671935
31781, 0.49566899547382887
337516, 0.49377981873019372
31769, 0.49218365988039758
337271, 0.48961580061704391
31838, 0.4883484700108468
337853, 0.48612370420932893
31782, 0.48465458897621533
337497, 0.48302665291343599
31834, 0.48112966776149957
337759, 0.47951892401714158
31761, 0.47775944813543325
338142, 0.47655205105014159
31784, 0.47580084270809442
337278, 0.47402262619488955
31790, 0.47297496771222924
337864, 0.47139856328768726
31813, 0.46988286494053749
337865, 0.46890638072187996
31804, 0.46767694891425848
337413, 0.46682215880719952
31753, 0.46527878792160526
338235, 0.46450204174160764
31698, 0.46328649656548737
337525, 0.46238249964419398
31803, 0.46114643963883573
337995, 0.46022793636014947
31807, 0.4587707457644471
337751, 0.4579734648942122
31801, 0.45698774868545067
337137, 0.45560457018562805
31816, 0.4559746737938114
338101, 0.45495414184239746
31843, 0.45347491827161934
337507, 0.45330693258399507
31718, 0.45242260857757255
337384, 0.45102984425031145
31700, 0.44991867162869759
337607, 0.44928058465885667
31703, 0.44885255613489539
337430, 0.447848831525755
31793, 0.44718260056835807
337833, 0.4470453474379732
31768, 0.44584976335605042
337996, 0.44619786700455483
31722, 0.44548679032807881
337407, 0.44401759695427356
31749, 0.44374142472992611
338127, 0.442445293782184
31786, 0.4422190482096317
337992, 0.44168075304602661
31840, 0.44090318209485097
337742, 0.44002272203485626
31817, 0.43977477647273178
337901, 0.43945592788023563
31797, 0.43876537734859666
337994, 0.43826466343788362
31737, 0.43741527308938916
336935, 0.43702878708536042
31751, 0.43646358452077882
337660, 0.43581089408493406
31762, 0.43537260558032914
337445, 0.43483082386861632
31750, 0.43457304342633774
338068, 0.4336737352763248
31732, 0.43362193367506252
337751, 0.43346930071987255
31784, 0.43308929926380429
337689, 0.43227089720174461
31760, 0.4320300957082629
337905, 0.43134281617726533
31827, 0.43094156090333058
337689, 0.43053017010141792
31810, 0.4298167396857645
338014, 0.4300874366036499
31788, 0.42936082614459636
337973, 0.42895883960090031
31789, 0.42875628057721277
338232, 0.42789272777901943
31768, 0.42813482882307441
337865, 0.42802131416200329
31841, 0.42738120928099871
338464, 0.42679748571626874
31776, 0.42657132437733802
337591, 0.42611833180939118
31726, 0.4261277803192382
338249, 0.42514746754146909
31785, 0.42515505748620985
337348, 0.42469463058121371
31737, 0.4244243808164338
337931, 0.42421521511389637
31761, 0.42388301875976864
338093, 0.42433705971508745
31756, 0.42359617873457378
337377, 0.4227431161250671
31795, 0.42258183789964876
337466, 0.42230295227621439
31761, 0.422246844471453
338051, 0.42183703740084599
31831, 0.42158739345005064
337655, 0.4214932518579787
31746, 0.420769334219047
337683, 0.4203983512563767
31721, 0.42043981650774254
338100, 0.41966694228756618
31769, 0.41966873315610931
337719, 0.41961838854180045
31829, 0.41941535828560828
337702, 0.41971958943645937
31741, 0.41924079664609859
337483, 0.41858122983611301
31787, 0.41849053579473794
337699, 0.41797037802209175
31820, 0.41762455444861551
337749, 0.41796445472097782
31788, 0.41792025973140157
337833, 0.41760296619195514
31740, 0.4168814970037607
337589, 0.41716953258841655
31739, 0.41653381831549974
338105, 0.41672913685409552
31765, 0.41611828197036038
337755, 0.41612505545735279
31735, 0.41566096086748328
337598, 0.41491970739928508
31787, 0.41534193862992119
337459, 0.41451221040825759
31763, 0.41457852657638894
337826, 0.41448074729893486
31737, 0.4146751295353488
337811, 0.41476905271733128
31748, 0.41442174868327097
337735, 0.41380631213028063
31747, 0.4138279742845784
337513, 0.41364220882299602
31813, 0.4138498558746489
337518, 0.41341212119460397
31846, 0.41290423493623873
338112, 0.41242771377049431
31811, 0.41262113758088936
337801, 0.41258142751500659
31821, 0.41194752569347903
337295, 0.41165666134456452
31734, 0.41143471709570589
337328, 0.41130970365548891
31753, 0.41147062446710764
337674, 0.41126668100830421
32906, 0.41149779028097083
342167, 0.4114408261886231
30413, 0.41088052443098005
342254, 0.41045199257465748
30505, 0.41044351154815273
322288, 0.41015530408870371
30133, 0.41052650579574868
320877, 0.41005297367003302
30250, 0.40958590691713309
320775, 0.40982046500111424
30130, 0.40924837743813591
322689, 0.40930960605751904
30831, 0.40898330042044712
321388, 0.40895632506144597
30056, 0.40886203272644861
320492, 0.40886150881050914
