Weights
9,-0.15947744740267197,0.031046636001374053,-0.1774273663542241,0.13558121909505352,-0.14392549613691624,-0.01521825359680605,-0.020211861600307371,-0.013304959414838783,0.0025152300649929076,0.018756367252936869,
19,-0.29069124732368273,0.045075129765160232,-0.32039294950613545,0.22593713986792591,-0.24347916348798951,-0.035125819045879331,-0.026789565657150988,-0.042867583322780692,0.0020158614203451323,0.053206455587767591,
29,-0.40507802398875314,0.05060425587890352,-0.438474768836213,0.28663947256814698,-0.32573742052775756,-0.054216396512328152,-0.024404885404440978,-0.068114360947033409,0.0080696689772611959,0.091956029216777965,
39,-0.49775830921413861,0.064105886116595678,-0.53598508143029788,0.3254664847164277,-0.38282666148722067,-0.066492834329210715,-0.028790775125616157,-0.098455614603656885,0.019104629008678542,0.11581920709366464,
49,-0.58074396163213171,0.067072440820162976,-0.62107349190753447,0.35766148828219474,-0.4324343249105243,-0.079608147891289574,-0.032129449521227316,-0.12139285134547351,0.028650065833691844,0.1506727941631387,
59,-0.64396533405591927,0.077660267019540249,-0.6932296416181738,0.38562908782853705,-0.46992927221835568,-0.092750766856309175,-0.033367987356805538,-0.14324577758311083,0.035936335771884223,0.17834707774125194,
69,-0.71485774522144874,0.080046109877690397,-0.75247333350895251,0.39704978432916405,-0.49205862142871576,-0.08800181883246988,-0.035744384199239185,-0.16824401051879143,0.044509555070310736,0.20319278949273181,
79,-0.77265479451977204,0.090900055056325188,-0.810696991237292,0.41426792234007337,-0.52871737445757316,-0.093789223272676997,-0.037436295890102729,-0.17588887856421975,0.056929868953118558,0.22423939509975047,
89,-0.83396104838696261,0.10146150320265988,-0.86238550016410298,0.4251324971513803,-0.54514289234704283,-0.10283846489168706,-0.050311877048319263,-0.20769588842059641,0.067187093809086065,0.24984509572729602,
99,-0.87923203124969362,0.11366090938779469,-0.90843348731225693,0.41835012263550175,-0.57123902846303476,-0.092817085145098066,-0.041405987312251757,-0.22332185724259462,0.071096679396403351,0.27745713218219231,
109,-0.92969797253795794,0.12048279598953469,-0.94439914156082583,0.42027616294559406,-0.57928784681375134,-0.095895719963355094,-0.052151625142832753,-0.24376688171325503,0.076563749897917158,0.29477930859813278,
119,-0.96775049672175029,0.12812364772764515,-0.98427512393041772,0.42959441100930784,-0.59590392110175927,-0.09236248470491179,-0.057945931425206355,-0.26131342724876244,0.083639110303655645,0.31163946611067406,
129,-1.0013166800772126,0.13306901789534981,-1.0073078882904853,0.4330280616127844,-0.60095063710479435,-0.090135295511080515,-0.061954108855444667,-0.2635166607263672,0.092243649317940005,0.33016328610879186,
139,-1.0519368842630694,0.14151514127362672,-1.0583643321648146,0.44015897469138809,-0.61730440307515844,-0.08559372866096697,-0.052981666611220141,-0.28967192256225854,0.096749885210736242,0.34232810688032189,
149,-1.084871719719162,0.15448269821948954,-1.0724188024150951,0.42795669241599066,-0.62100286179808029,-0.07031865058573028,-0.072129944212642211,-0.30601543110774931,0.10523331702381639,0.3739994110331466,
159,-1.1189131288468621,0.16219213436193031,-1.1020410503466775,0.43332764295498921,-0.63100856807937089,-0.068685888964220052,-0.069876210010153095,-0.30207659031929224,0.11179757017423031,0.37674440556999095,
169,-1.1558741170483957,0.17585784769434559,-1.1175612052595341,0.44151184523153153,-0.63974726540899496,-0.06171868520605777,-0.072949197597678206,-0.32773592011636132,0.10390467937282631,0.4018635919671818,
179,-1.1923131859077252,0.17295608186506362,-1.1497674434903356,0.43169544920998298,-0.62367912568923423,-0.055518570338946409,-0.071623525014204201,-0.34355229622370348,0.12295396708671916,0.42533621804579147,
189,-1.2184972622501518,0.18872116522281226,-1.1728092370259151,0.4362522116823066,-0.64282767313424272,-0.044688003334387202,-0.077761986988954299,-0.33919057300542216,0.11808029744728384,0.434724794760802,
199,-1.2431936836102635,0.20254094659132341,-1.1813089081089263,0.44577450432883808,-0.64272348632673371,-0.042154264824040222,-0.072807670005473502,-0.35464848590754078,0.12447268520641749,0.45212367292526651,
