Time Taken(s), Train Losses
132998, 0.68240883305792122
351833, 0.67234074964826207
53986, 0.66287038633559825
356967, 0.65388391970930659
37087, 0.64541705234509728
340898, 0.63743612040995612
35383, 0.62990546592978047
353418, 0.62278068746986603
37493, 0.61551732681906079
339063, 0.60967654879517708
36350, 0.60353527695992626
330865, 0.59734373108353311
34713, 0.59126976892275596
328293, 0.58611412636329552
35600, 0.58066182511925435
334157, 0.5751925587189749
36267, 0.57057119973240078
333491, 0.56610322080746711
35594, 0.56150442526235
329931, 0.55760193623066412
35758, 0.55367200139640005
329941, 0.54921705905441465
36302, 0.54587084621448501
327331, 0.54196642544818185
35644, 0.53843966633157803
328173, 0.53559139209309903
36344, 0.53217230081743427
326505, 0.52845793365680271
36328, 0.52603849882007891
328552, 0.52294715008910664
36335, 0.52000838065978261
326847, 0.51726242894533891
35571, 0.51463289924549172
327149, 0.51233901021600892
35245, 0.51006924697032585
324515, 0.5074323966030958
36020, 0.50530470478614897
330149, 0.50309676032394124
36311, 0.50067110171362272
329362, 0.49882589010773148
34573, 0.49679037072805909
328522, 0.49448453006116661
36321, 0.49257847138861677
329122, 0.49161333089602566
34594, 0.48905227708079757
327434, 0.48792251294019595
36346, 0.48616614116136014
329971, 0.48389697640606555
34635, 0.48242242219325615
322595, 0.48109803031498211
36266, 0.47983757454607845
331100, 0.4787547467423342
34648, 0.47684971791265807
325241, 0.475910968125412
36326, 0.47456208458931887
328977, 0.47292295255180816
34670, 0.47181229511976408
328613, 0.47089674305087481
35955, 0.46880597670481672
331747, 0.4679147699556635
36321, 0.46709307558430946
327427, 0.46589747494007283
36350, 0.46465057839494395
331355, 0.46417320003560647
36378, 0.46264716261687361
328290, 0.4621738205204009
36372, 0.46083652268426678
329465, 0.45978622321657642
36360, 0.45882050337467939
330921, 0.45773471792983622
36341, 0.4572765465095171
329844, 0.45605017800738135
36319, 0.45566747703192595
325331, 0.45431553306555583
36348, 0.4536309809825349
329995, 0.45344813646281312
36334, 0.45200498407204903
332766, 0.45194011446995785
36357, 0.45085449410357287
329055, 0.45001855303653976
35632, 0.44933868172471242
331727, 0.44893767670009044
35525, 0.44756426301741942
333113, 0.44739957689938692
35622, 0.44663518641929895
330697, 0.44591721581342403
36389, 0.4452355418956947
330746, 0.44454122713821276
35479, 0.44421215807242842
330158, 0.44362604165051345
36314, 0.44242135183289372
330385, 0.44239798920804618
35647, 0.44195101279434856
333104, 0.44107805159075975
35699, 0.44067185356743654
329745, 0.43994499366686313
36342, 0.43966124641195897
329552, 0.43914408560648166
36335, 0.43844700036091933
328968, 0.43770924068685857
36367, 0.43783550297794438
330479, 0.43680979607085091
36375, 0.43667680781668861
332268, 0.43655541713063672
36188, 0.43608830642972246
329342, 0.43542250717301834
35662, 0.4348213249388635
330129, 0.43433824930388376
35610, 0.43396319076765821
332578, 0.43356691779798612
35623, 0.43284680466162739
331005, 0.43249925157222935
36343, 0.43226801325298864
329399, 0.43188682930820299
34686, 0.43131511312194715
329976, 0.43096903986184321
35723, 0.43047159222494535
330633, 0.43050444335671056
36136, 0.42997404995394806
329229, 0.42958720072602935
35831, 0.42901349073799894
329045, 0.42871865961895006
36304, 0.42856089900973826
331743, 0.42862508513655478
35751, 0.42796199291422771
331408, 0.42729452598341511
36354, 0.42695291735648416
329607, 0.42686775314401904
36337, 0.42671479177578714
330061, 0.42623804480352895
36352, 0.42639293200017436
330825, 0.42535131026626105
35599, 0.42548807694053231
329396, 0.42484472168772391
35837, 0.42475934969082385
332429, 0.4244983399789537
35574, 0.4243934601745597
330556, 0.42369958158590126
36343, 0.4234301262040342
329153, 0.42339859090150711
35498, 0.42292085815772412
330525, 0.4226988001331049
35540, 0.42255746588006049
329614, 0.42261925379389709
36109, 0.42219174498858014
329659, 0.4215411207991745
36334, 0.42190998378902633
328903, 0.42158617239288526
36325, 0.42129549035094643
329831, 0.42083400986259556
36279, 0.42071744120799193
330371, 0.42049978248493303
36349, 0.42037536513292806
328122, 0.42017992382175984
36098, 0.41991701992728975
329728, 0.41991189644379379
35694, 0.41974585171446288
332549, 0.41894461639939595
36346, 0.4187329820498763
330571, 0.41867675592260123
36333, 0.41888720195717122
330923, 0.41843974482012442
35603, 0.4180796560870006
330903, 0.41821371425478149
36360, 0.41783290750483604
327871, 0.41778896961837086
36345, 0.41733488910889566
330809, 0.41727872136534794
36350, 0.416968629607123
331416, 0.41673433487043521
35657, 0.41654348356830129
329493, 0.41651419813486251
36302, 0.416194456227441
329813, 0.41592321563049572
36360, 0.41589758285614653
330220, 0.4158780802087817
36360, 0.41577527717417412
330644, 0.41548769293152943
36324, 0.41508098022465018
330071, 0.41500173920164624
36129, 0.4150475499910965
330671, 0.41455056265094137
35502, 0.41472280839352815
331505, 0.41444267298100135
35447, 0.41423392549966881
332410, 0.41395083654005815
34663, 0.41406148480800775
329473, 0.41405307475433428
36362, 0.41400076261144092
332589, 0.41338471180660602
35899, 0.41396455430816798
319482, 0.41346428795408607
34631, 0.41315587612172877
317949, 0.41299764668459971
34580, 0.41296951215675465
318110, 0.4128442690915024
34529, 0.41240347192532084
318123, 0.41230467992187081
34657, 0.41220944101656831
317878, 0.41222629563730961
