Time Taken(s), Train Losses
178764, 0.68240883303831534
369097, 0.67237548222810561
52633, 0.66296478614123378
351303, 0.6540085943351589
37082, 0.64541386705801918
354359, 0.63766817208543025
36996, 0.6303787517767494
351217, 0.62282423513287655
37932, 0.61616279434877841
350019, 0.61014168962104642
37688, 0.60378560857995556
352417, 0.59758132891268101
37530, 0.59259311414807625
350036, 0.58705586170173674
37328, 0.58212728630695176
351602, 0.57682263158791969
37089, 0.57257452018385391
349068, 0.56779637583487297
36955, 0.56335579826561499
351160, 0.55908786931013776
37282, 0.55512527641993925
347326, 0.55190144536047914
36918, 0.54809454445562977
353161, 0.54419884950366915
36872, 0.54130147214262747
350360, 0.53773185722426087
36963, 0.53422194397193401
349725, 0.53164965160444944
36964, 0.52881676131352462
350976, 0.52617600688827404
37017, 0.52273314493065615
350937, 0.52032796554543692
36862, 0.51760192240647407
352642, 0.51581206030813365
37024, 0.51302567870112592
349632, 0.5106477087377882
36968, 0.50805836883176059
350599, 0.50608286030253335
37779, 0.504409618799179
349784, 0.50214245071931696
36891, 0.49951315090911103
351260, 0.49831661581053921
36906, 0.49619924500979895
348529, 0.49440495282135466
37342, 0.49231631134636367
351521, 0.49093645197461178
37848, 0.48956383563326267
351005, 0.48746291559387689
36917, 0.48610884583998226
350729, 0.48430524960649435
37329, 0.4829997599461146
348707, 0.48166142684080049
36875, 0.47974105465041084
351809, 0.47873928696531043
36835, 0.4775898970303597
348219, 0.4762174110572156
36818, 0.47504560660753992
349639, 0.47347280776205558
37137, 0.4727061613617623
348355, 0.47065488964310714
36848, 0.47010559598582097
350596, 0.46854009041601585
36876, 0.46837017554895222
347831, 0.46643032875817597
37711, 0.4661503251901653
348815, 0.46490686393593161
36863, 0.4638633387901388
348729, 0.46311942222724656
36881, 0.46230885370572505
350079, 0.46077904416919513
36903, 0.46004485404265832
348917, 0.45905182859232152
36830, 0.45832734878801501
346520, 0.45747261543652806
36817, 0.45658517129748033
350393, 0.45555959542972235
36763, 0.45449608965470834
348782, 0.45368606456441241
36908, 0.45362106357208098
348357, 0.4530452779805228
36863, 0.45127214807248217
347488, 0.45095451937150743
37629, 0.45014043361274825
348792, 0.45006225532402577
36906, 0.44861857647148606
347861, 0.44786695824283262
37315, 0.44826545510801324
348654, 0.44682314637759013
36820, 0.44610333838277533
348100, 0.44482263448980003
36809, 0.44523531241942271
351501, 0.44433572053767623
36920, 0.44380426605852852
349650, 0.44312816667704003
36828, 0.44305463550395441
346968, 0.4418531061288048
37564, 0.44114360234367639
347047, 0.44093666071513987
36745, 0.44077558611126322
349379, 0.44016651232259363
36865, 0.43995572797246724
349023, 0.43952317425219456
37660, 0.43863500741135009
346921, 0.43807301093406692
36892, 0.43746400173791722
348032, 0.43737099037398303
36797, 0.43627782230140022
347314, 0.43567304696674281
37617, 0.43562987699120037
347770, 0.43487889273215419
37649, 0.43421780696537382
348537, 0.43483651183741301
37637, 0.4335180005646847
349378, 0.43371796934741863
37688, 0.43358392963619319
347949, 0.43273996691483863
36836, 0.43233463091907542
347735, 0.43164593902475057
36851, 0.43167384825663568
348074, 0.4306642172350188
37102, 0.43038975197567647
348565, 0.43053782944863001
36779, 0.43021460832222602
348264, 0.42967808579015043
36685, 0.42970637093933417
349106, 0.42902450786458934
36735, 0.42881788752941474
349203, 0.42803758185761548
36857, 0.42776813094192029
349028, 0.42765812100806322
36775, 0.42775015558418616
349151, 0.42692435184088984
36948, 0.42684609186843547
350655, 0.42636526404011543
36838, 0.42633969585337672
350073, 0.42567770881746914
36816, 0.42495691518843903
349570, 0.42537900336430906
36879, 0.42481103381040231
350578, 0.4249968564091951
36849, 0.42454885104136275
347254, 0.4243797109457787
37602, 0.42373737529247513
348866, 0.42310494448821601
36848, 0.42297112096861184
349967, 0.42271784825310521
37212, 0.42279640865282953
347851, 0.42280064469314083
37321, 0.42191986337874043
345598, 0.42123243010461064
36606, 0.42138754012830204
347414, 0.42169382025837621
36822, 0.42090114524137978
347167, 0.42024941041382902
37528, 0.4213366335928721
345552, 0.42028003389361823
36657, 0.42060225496104403
348204, 0.41950908967694667
37524, 0.41991119491214662
345144, 0.41913435668853327
36719, 0.41916874819288191
346991, 0.41917062338540911
37055, 0.41920679077832956
347589, 0.41873340321063091
37594, 0.41811967297825403
346753, 0.41813890186156649
37289, 0.41773771095707346
346442, 0.41737672190821812
36675, 0.41803194432181157
346223, 0.41754845830565518
36610, 0.4169956698155296
346993, 0.41686408290486665
36655, 0.41670606469122645
347414, 0.41640064540433191
36748, 0.41655408582814674
346432, 0.41608965343870635
36766, 0.41609944253746067
347631, 0.41571020130044034
36735, 0.4154061773564684
344412, 0.4151924992230378
36770, 0.41527885608499288
345507, 0.41480343573423473
36672, 0.41462265453627672
344240, 0.41459440442540163
36324, 0.414257277817207
334481, 0.4143150779299658
35644, 0.41408680974205347
334022, 0.41394746822855072
35708, 0.41327750555175191
334632, 0.41377392858543538
35606, 0.4133171225330613
333822, 0.41333247170675574
35573, 0.41318110600518776
334193, 0.41232431406475611
35528, 0.41270232012555597
333446, 0.41271534678897531
35671, 0.41211970792203284
333596, 0.41235300902950678
35598, 0.41201091282043001
333908, 0.41195026610161345
