Time Taken(s), Train Losses
165997, 0.68240883542154374
405757, 0.63743782185795583
388844, 0.61204960218064519
388655, 0.59471178855241247
388241, 0.58150731339029826
388312, 0.57109985761683302
388561, 0.56244125750209439
387996, 0.55515936548825962
387883, 0.54889008541984508
387780, 0.54304998128803683
387743, 0.53789446485704828
387528, 0.53356058199368606
388503, 0.52864511502991618
387508, 0.52505248225099044
387957, 0.52130953968918547
388371, 0.51817576490990414
387670, 0.51527070983266954
387999, 0.51165468445117979
388372, 0.50933017411239268
387080, 0.50637918823208061
387351, 0.50381455604507097
386857, 0.50146628964595541
386556, 0.49954329794463975
386896, 0.49705530800718689
387181, 0.49494233045055513
386767, 0.49295342442159701
386942, 0.49094172930281293
386902, 0.48933970084840622
386773, 0.48749215559723702
387033, 0.48591133596788749
386259, 0.48413607848920215
386478, 0.48202581699736591
386465, 0.48024193375558522
386339, 0.47945996318720063
385862, 0.47805949201765252
385896, 0.47650238878611423
385904, 0.4750802428388371
385788, 0.47377346316100288
386265, 0.47219921642299456
386207, 0.47102185802825258
385830, 0.47004197286803234
384958, 0.4682441423475342
382463, 0.46761258389380167
381358, 0.46614153151379456
378817, 0.46561406771966896
379294, 0.46451656562912136
378338, 0.4634445009936784
