Time Taken(s), Train Losses
114016, 0.68240883543810849
324804, 0.63691866099975414
308965, 0.61025469671663224
308513, 0.59154077568542396
308610, 0.57742036569354116
308867, 0.56579485482946967
308567, 0.55665521097952353
308447, 0.54845362854948954
308257, 0.5417089457280907
308756, 0.53528523114952142
308219, 0.52947934332717073
308274, 0.52458644787864217
307870, 0.51964482072436002
308282, 0.51558698716963836
307953, 0.51113006690181384
307907, 0.50735908250895645
308057, 0.50417216692046551
307926, 0.50160385827110288
307840, 0.49784711455019298
307966, 0.49497206344875266
307663, 0.49211213206938309
307797, 0.48929477963223678
307903, 0.48790037088588772
307852, 0.48504600235958034
310157, 0.48296011961635921
310690, 0.48086192935482386
308854, 0.47880239035340921
308702, 0.47717346557349621
312416, 0.47484530244447681
309676, 0.47301504443159409
309763, 0.47089513401983374
309786, 0.4695562753226184
309959, 0.46814842649887045
310972, 0.46677982502713977
313478, 0.46563159624345296
310052, 0.46428635239006533
309386, 0.46255621496309762
309794, 0.46087548583850391
309583, 0.45866043305760545
309871, 0.45829916845042779
311247, 0.45692899009048188
309552, 0.45608366700230057
310379, 0.45460490306749268
309236, 0.45397766035717224
309079, 0.45233521510536789
311240, 0.4513216383468216
308197, 0.4507403499500714
309178, 0.44922014343862415
309462, 0.44862665372449761
309344, 0.44779021389951112
309011, 0.4468735325593749
308435, 0.44625512536129858
307100, 0.44529951979644877
307309, 0.44430219773585727
307178, 0.44358326455411684
307368, 0.44330951107625993
306742, 0.44211881560184285
306880, 0.44132122703320525
306467, 0.44129831281443566
306690, 0.43939418427296129
307234, 0.43935418351959843
306745, 0.43892207625574731
306445, 0.43813176527866621
306937, 0.43726760001062015
306589, 0.43693129015685328
307348, 0.43680624889409603
307310, 0.4349278927081458
307050, 0.43518369767643927
307001, 0.43507227009654315
306542, 0.43453792163423777
306845, 0.43400611468981443
306176, 0.43279420201466101
306107, 0.43293002104428402
305903, 0.4322237357809437
306816, 0.43187546845334579
306897, 0.43211546211061036
306848, 0.43079594900910034
306509, 0.43073172994065395
308143, 0.43074224783644999
306428, 0.42967373072337256
306631, 0.43030382097761921
305908, 0.4291918648448394
320824, 0.42952080166401174
353835, 0.42920949652383045
333725, 0.42790967309815076
310239, 0.42892297665945722
312092, 0.42776868032173743
319499, 0.42707755925504132
