Time Taken(s), Train Losses
142905, 0.68240883491305138
336268, 0.63743782014434136
325992, 0.61212398751845398
325261, 0.59457454382100949
325262, 0.5812243449897988
326364, 0.57107606440130954
325314, 0.56228062174227311
325751, 0.55486383461631861
326574, 0.54871625668612078
325625, 0.54278805442078426
326509, 0.53823904251287003
326320, 0.53337484254082612
326570, 0.52935309848887624
326550, 0.52553030020844071
327765, 0.5218391536708944
326734, 0.51843515899638526
326305, 0.51519437669668777
326690, 0.51243052703119885
325740, 0.50946506165848104
326265, 0.50634571390279137
324770, 0.50432685847796099
325572, 0.50181456139872782
325688, 0.49948806320321254
325694, 0.49719122259441895
326058, 0.49531721546161134
325787, 0.49308422901473309
325641, 0.49086684542071213
325698, 0.48945139867325049
325036, 0.487770217847874
326547, 0.48551630764247133
327236, 0.48480817408124693
327006, 0.48254774575816822
326465, 0.4811194851635322
326760, 0.48002348652213311
325895, 0.47844702495131586
325186, 0.47687011212745078
325967, 0.47531364739241555
326107, 0.47378966422873992
325730, 0.47286708965303892
325951, 0.47085447394399904
326336, 0.47023275808449561
325913, 0.46883391211332476
325877, 0.46812533998482148
325930, 0.46665688260112681
325870, 0.46592136988127331
325297, 0.46381489115467067
325580, 0.46338864198513013
325586, 0.4618658307212884
325120, 0.46175562846796681
325285, 0.46024941602058839
325227, 0.45934560040515088
325080, 0.4586485950946958
324623, 0.45737224851319896
324306, 0.45717180659292356
325370, 0.45610989536842206
324467, 0.45517356922803714
324903, 0.45432621561412945
324686, 0.45357376757408402
324891, 0.45217683988204682
324750, 0.4523316690955671
325041, 0.45152529692187904
325148, 0.45045070657737174
324941, 0.44971600312382892
324831, 0.4486027972640817
324530, 0.44870328238496943
324867, 0.44735974574641246
324950, 0.44725835485181953
324239, 0.44591743482286506
323890, 0.44546777632869794
323845, 0.4444020540789127
324529, 0.44472897482480989
324493, 0.44425586138731249
324353, 0.44297955932119626
324582, 0.44279562304160647
323218, 0.44230527966386696
321808, 0.44126471406687157
322186, 0.44137629786148852
320963, 0.44039967623851295
320937, 0.43984422415186386
319909, 0.43965284080985678
319691, 0.43912096299706749
319810, 0.43791043599443874
320082, 0.43769437789291782
320499, 0.43753013319494583
319824, 0.43697159275154274
320403, 0.43667665401517097
319951, 0.43596061543163223
319774, 0.43535584414749096
320458, 0.43547301472798383
320165, 0.43418407250003277
319937, 0.43417975887752025
320017, 0.43355539147041844
318814, 0.43278717230549513
318652, 0.43325658737508677
317794, 0.43310909394201225
318297, 0.43179375353902849
318311, 0.43198899470657703
318647, 0.43185964814329791
318247, 0.43056033115567288
318322, 0.43081085860999113
318376, 0.4306394848477848
318502, 0.43010592636638301
318680, 0.42992676945853964
318367, 0.429037204508389
318634, 0.42897276825908276
318569, 0.42858745467174275
317775, 0.42866533836050197
318183, 0.42763845090864372
317750, 0.42784059359718135
318058, 0.42699143192739542
317549, 0.4269834865787594
317970, 0.4260813674773094
318277, 0.42606298298471951
318930, 0.42617168755840373
318756, 0.42573723666068441
318548, 0.42632352754309638
317689, 0.42527224878286685
318478, 0.42532079158057157
318237, 0.42414105056744722
318509, 0.42453220745689979
318321, 0.4246404957470159
317205, 0.42455034808754227
316454, 0.42332056594321754
315918, 0.42354329723047357
316342, 0.42341254229338421
316125, 0.4228821549504545
316236, 0.42260342473162871
316232, 0.42243815121906747
316428, 0.42198533349223882
316342, 0.42230939699916276
316666, 0.42134806313973394
316162, 0.42159861956979461
316292, 0.42155260746016238
316156, 0.42161425347315468
316322, 0.42112666332214177
316274, 0.42037429719590141
316130, 0.42007240737113327
316166, 0.41978858544993902
316245, 0.41962014116388047
316574, 0.4191247998105268
316245, 0.41932546642656243
316131, 0.41947759230300841
316005, 0.41885120031277023
316482, 0.4186732808302599
316394, 0.41964422690275011
316598, 0.41867500075364394
316517, 0.41868828641332556
316305, 0.41875612994680156
316512, 0.41795683248652066
316489, 0.41733945072355949
316277, 0.41727629035573593
316284, 0.417367572476597
316724, 0.41712214138706882
316521, 0.41648608656082298
316794, 0.41661545732796185
316873, 0.41689705542546873
316778, 0.41677908809811837
316793, 0.41629468019110571
316932, 0.41624898615399714
316597, 0.41584961536021747
316530, 0.41573941856519014
316549, 0.41570712578155689
316517, 0.41583966567167441
316305, 0.4152932802948241
316495, 0.41511773959930531
316787, 0.41511311726617384
317054, 0.41455257387076516
316687, 0.41377451239248303
316112, 0.41396864038666492
316873, 0.41432623995467971
317153, 0.41389240132555921
316978, 0.41397735360734034
316093, 0.41384713653143146
316798, 0.41379767034680376
317126, 0.41281786288688777
316436, 0.41281665682347601
316108, 0.41311924089203034
316338, 0.41278150988052476
