Time Taken(s), Train Losses
126208, 0.68240883491113369
336509, 0.63691865923363777
322688, 0.61020780553723974
322332, 0.59153269902212546
322175, 0.57737537876242551
322053, 0.56575473892056261
322177, 0.55690079472790122
322228, 0.5485973520953078
321950, 0.54136562128893895
321926, 0.53575108673023109
321924, 0.52953603181196196
322624, 0.52473699141165264
322338, 0.52026977315986411
322344, 0.51597572557546978
321054, 0.51174187609554367
321797, 0.50846878026004294
321733, 0.50480841800521858
321362, 0.5014265586829707
322389, 0.49821559961252554
322838, 0.49543852645858955
322425, 0.49307751148154089
322427, 0.49001670675633868
323316, 0.48687358051711432
322809, 0.48465449986894105
322430, 0.48326763774170239
322458, 0.48140349151356571
322318, 0.47928174366203635
321882, 0.47680839121625213
322452, 0.47492200536464413
322458, 0.47285327270327709
323056, 0.47158019658033912
322672, 0.46967023965321808
322546, 0.46782368863830742
322298, 0.46646961415413674
322453, 0.46547807731423951
322502, 0.46376416700987344
322846, 0.46233686211628733
322774, 0.46091626886178738
322473, 0.4593676112916999
322718, 0.45895827340123607
322280, 0.45656033518457573
321716, 0.45528001530910445
321870, 0.45419327406700982
320135, 0.45281219533898409
319396, 0.45263121012764529
320437, 0.45124170041111411
322529, 0.45057297997281143
322608, 0.44945122020728734
322221, 0.44833402464628108
322085, 0.44752544191254762
322037, 0.4463798842387442
323294, 0.44538589306437193
322046, 0.44502359361954613
321921, 0.44398433962786316
321825, 0.4433888771633368
321938, 0.44269665146834092
324195, 0.44151259341109578
322713, 0.44150671338060909
322314, 0.43996685300359051
320419, 0.43851135896894289
321487, 0.43946503216233346
320975, 0.43854510289258641
321019, 0.43770354536784528
320112, 0.43736565131490746
320749, 0.4365553152761753
320593, 0.4360301001337501
320602, 0.43530783248165839
321032, 0.43495943638065981
321750, 0.43469591187174916
321043, 0.43407382795404148
321632, 0.4332100355217815
320867, 0.43223314284355996
321217, 0.43264737765495431
320791, 0.43210049433769804
320684, 0.43122800326610822
320623, 0.4308609504713643
320802, 0.43180427537719446
320154, 0.43086371171257187
319971, 0.43062525961477183
320404, 0.43022102817355468
320475, 0.43045678667933163
320230, 0.42899343943782592
320081, 0.42891763667414584
320162, 0.42899285288840061
320266, 0.42865518431488031
319768, 0.4301604854518436
320013, 0.4276203829756674
320486, 0.42691891996481685
320056, 0.42711440504073528
320160, 0.42645005500964894
320001, 0.4269110504301078
320213, 0.42570234856733336
320139, 0.42620908365795329
319669, 0.4259217382781087
320223, 0.42599244179530116
320162, 0.42628883045998445
319850, 0.42543005370733922
319714, 0.42462859169480743
319193, 0.42424341574012669
319265, 0.42394005923168665
319038, 0.42360886818623344
319573, 0.42373891805391234
319714, 0.42345347993568566
319432, 0.4235928979157223
318134, 0.42302102891577342
318898, 0.42289673320581245
317473, 0.42356699470628134
319089, 0.42321696911872719
319678, 0.42202139133919314
318914, 0.42385584236214291
319142, 0.42204087126916645
318200, 0.42292515250569412
320047, 0.42228448178655498
318916, 0.42150594854608625
327605, 0.42219602167139514
328793, 0.42267865752588163
327674, 0.42095389277777784
328836, 0.4214150413036078
321409, 0.42102338976579617
319295, 0.42091955530265779
319626, 0.42163769635132509
318972, 0.42062764375113959
318914, 0.42096535730366841
318887, 0.42066003147870068
319022, 0.42048910333380141
318792, 0.41982917928047531
319131, 0.42008059896700833
318397, 0.42010996523136224
318868, 0.42050144984160298
318893, 0.41849239272202549
318945, 0.41815797740637717
318925, 0.42032453998419356
319149, 0.41972496844965879
319178, 0.41933910721131651
318686, 0.41919433800312472
318852, 0.41897523345625876
318972, 0.4194816655421838
319019, 0.41935035264057208
318782, 0.41858142849022595
319102, 0.41793983690985226
319059, 0.41810539308421929
319048, 0.41830608345976567
319020, 0.41821941027317805
319065, 0.41773380463715315
318941, 0.41882494673075366
318963, 0.41937162564989611
319359, 0.41688860050273624
319057, 0.41899772840358696
318925, 0.41730434045494552
319259, 0.41782262958497307
319251, 0.41811482595981769
319086, 0.4177511537063715
318820, 0.41700997856124922
318167, 0.41749397234797991
318398, 0.4184224299533541
318316, 0.41673145930206612
318321, 0.4172179107226871
318055, 0.41788207736914934
318061, 0.41704265253952255
318066, 0.41791179803176498
318359, 0.4163951219259438
318246, 0.41559766470941623
318147, 0.41640470146550612
317938, 0.41561636986639272
318066, 0.41632404029754472
318113, 0.41571666606415103
318390, 0.4167275698831413
318300, 0.41686476737862477
317874, 0.41733659119606703
318212, 0.41513790215707175
317998, 0.41465230104681827
318070, 0.41782033507427313
317631, 0.41558205503657569
316407, 0.41381258882875827
316464, 0.41552274600052674
316780, 0.41609859331685128
316277, 0.41539900897157334
316476, 0.4154379808469929
