Weights
9,-0.30860684093113261,0.045905077835004367,-0.33966286017125508,0.23392561089453898,-0.25884297637720532,-0.037744224708579736,-0.027212322946365095,-0.045314919349911664,0.0049660732269399075,0.059684179088695728,
19,-0.43430088525137367,0.052698491003213332,-0.46857355055191258,0.2951214782797188,-0.34511026627048846,-0.056706833797893298,-0.031764318464480079,-0.075540414925792734,0.0074200712886843198,0.10021503736898414,
29,-0.52052562238447775,0.057011276055521906,-0.55951706139960466,0.33376496811867173,-0.40387227283150812,-0.065256228420100509,-0.02723893139895921,-0.10293660043944583,0.015197489969776603,0.12704745275758747,
39,-0.60032474534491465,0.069853338238392917,-0.63593494800628181,0.35593133271924543,-0.43897346417557742,-0.079400786565400602,-0.029150731169923599,-0.13040990906681035,0.025685944611147565,0.15886597717026182,
49,-0.66468662108785492,0.06914403740656587,-0.7014156962945568,0.37665450114394927,-0.47100221518903435,-0.081323846892553175,-0.030602592631661533,-0.14659246062579034,0.031334009844993058,0.18934607551391228,
59,-0.72378918319399244,0.084502348902795427,-0.75787608132392792,0.38628230865483149,-0.50032012045962893,-0.079287547986886295,-0.034318130517864601,-0.16602384976636139,0.042144299380754466,0.20937876214657047,
69,-0.77749312293554607,0.097621399414935181,-0.81128097521456222,0.39003163150380987,-0.52587781166902581,-0.08503906267235449,-0.037537035549420263,-0.18306700778751844,0.050181307212417939,0.23531753433789571,
79,-0.82211119731621629,0.096441344048430452,-0.8520830962589776,0.40407862585975413,-0.54272808174490728,-0.081415535038623574,-0.045581235027854786,-0.19907440644248944,0.060554170177292824,0.25028342799943665,
89,-0.87171178478079236,0.10528478630846431,-0.90161795741349393,0.41101746752837931,-0.56329196287462679,-0.081181343812595577,-0.044604069027107889,-0.21512648859392003,0.072225138707345912,0.27298354271888942,
99,-0.92644580177868796,0.11479587490817794,-0.93287625366366311,0.41675315834649218,-0.5769796839752156,-0.090540876491456077,-0.051000191785268378,-0.23900118675325666,0.076616686965538028,0.29417526021222717,
109,-0.96299794283587858,0.11376913384260415,-0.97552162231940498,0.41877780219713973,-0.59354407141721544,-0.097225560859139887,-0.049958110900072877,-0.25272561198567289,0.082094890466506781,0.30886769570512967,
119,-0.99064496958167481,0.12401136129456523,-1.0094110225765269,0.4320564671094409,-0.59961358392665332,-0.081915913049213737,-0.053941838382294993,-0.26800656369969855,0.084444996858905816,0.3305201071348593,
129,-1.0282127882135237,0.13924844745857956,-1.0367117820434213,0.42493095289990379,-0.6077307903637752,-0.083099891180579921,-0.057297961665068203,-0.28333577594464576,0.091670905562179245,0.33842660091691784,
139,-1.0762489699065054,0.14188577757719098,-1.0602798714593908,0.43319886693403886,-0.61709365208207878,-0.071896933206705482,-0.045853263184393624,-0.30805240250080074,0.10101721093332859,0.3577781828411688,
149,-1.0929324285003195,0.15151538030199316,-1.0974387974653832,0.41944002931505464,-0.6291936213552296,-0.090518346131437263,-0.071576584242154823,-0.30950784621287153,0.11299979434307017,0.38250687631322555,
159,-1.1193825255407812,0.14805739924797151,-1.1103880876137451,0.43403765979081549,-0.61328305162871422,-0.064101129101544738,-0.070564578041283979,-0.32313141152446256,0.098034991661724774,0.39880059144118035,
169,-1.1580104106284499,0.17534668785094892,-1.1314019543041371,0.42274705019306574,-0.63321532821651394,-0.06849466381941538,-0.067989399269166167,-0.33821283306177385,0.10962257964812226,0.42180565666167508,
