Weights
9,-0.31353421867961384,0.049085475420757439,-0.34904721125963323,0.24058888065867862,-0.26366536597235046,-0.037123640370332563,-0.025276990779064888,-0.04602559526349545,0.005642661621626628,0.055870607577967149,
19,-0.44115829277329721,0.053722261923369145,-0.48206819892017511,0.31052603362769898,-0.35466464989082841,-0.053906217784490791,-0.028927000641245083,-0.079520562938935904,0.010599267917499572,0.093510025825576534,
29,-0.53297155370013127,0.0657483058783387,-0.57454831293600062,0.34788825174128563,-0.41873490504371502,-0.073310702153828219,-0.026157501636437368,-0.1101936055890641,0.018221146316825435,0.12447962027682456,
39,-0.60935779305652793,0.07455855419661675,-0.6500135055257944,0.37473978900662031,-0.45703585783849543,-0.08380502155232368,-0.02990531505965437,-0.13377737702568818,0.020584508865656947,0.14710737357719791,
49,-0.68045342592502078,0.074399118835263178,-0.71937464331123524,0.39656357973229572,-0.49956752404119548,-0.088356179057572884,-0.03555004173079148,-0.15139298782508459,0.029613574321566232,0.17805166759840613,
59,-0.73724866313820359,0.089043801495952438,-0.7712896006361768,0.41461467215791659,-0.51927435474529726,-0.094212055296836003,-0.041186917239511227,-0.17240166114090227,0.040308933856343224,0.19379808697509571,
69,-0.79504548119506735,0.093028151001622414,-0.82297547422978423,0.40776963050658926,-0.54918662005146734,-0.093858708234156832,-0.03745760047140944,-0.1860734795668163,0.05069861394668003,0.22019725405068882,
79,-0.83859639864399571,0.10136735833862513,-0.87938882350575132,0.42563742544842892,-0.58006855449498274,-0.096670718123198024,-0.045292547526796539,-0.20231156441631776,0.059343311512388607,0.23769762131531708,
89,-0.89077261188232248,0.11980583267036497,-0.91419895990338684,0.42168406266803621,-0.58153386061356938,-0.10091272838474837,-0.037090917035669864,-0.22056148129725869,0.06453957662967498,0.25714776925985167,
99,-0.93221392551599713,0.11667500049228494,-0.96136840411605384,0.42921324611889383,-0.59639973185450712,-0.096180672322573921,-0.04303281738145192,-0.23734015107772774,0.072297187264718385,0.26255726263867607,
109,-0.9694427504478319,0.1278001801921321,-0.99038562719279977,0.43177912840347882,-0.60402162281127925,-0.093445985034303472,-0.04714585748933902,-0.24615014129149487,0.082698931102067857,0.29216262725053566,
119,-1.0168785413778219,0.13952608933026719,-1.0102550534675967,0.42703857101536391,-0.61448848682917745,-0.094448126582046488,-0.054744172524022076,-0.27344459383287101,0.088550466858405133,0.30563494456855378,
